SSID,BSSID,MANUFACTURER,HIGHEST SIGNAL W/GPS,AUTHENTICATION,ENCRYPTION,RADIO TYPE,CHANNEL,LATITUDE,LONGITUDE,BTX,OTX,FIRST SEEN(UTC),LAST SEEN(UTC),NETWORK TYPE,LABEL, HIGHEST SIGNAL, HIGHEST RSSI,name,network_id,signal,frequency,longitude,latitude,SIGNAL,High Signal,RSSI,High RSSI,SATELLITES,HDOP,ALTITUDE,HEIGHT OF GEOID,SPEED(km/h),SPEED(MPH),TRACK ANGLE,DATE(UTC),TIME(UTC)
NeuaDee_best-5G,5c:64:7a:c0:8a:b0,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,NeuaDee_best-5G,5c:64:7a:c0:8a:b0,-72,5180,102.60764877554251,17.972237646491717,63.0,63.0,-74.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:27:55.339
Saysamon,b8:d6:f6:45:30:90,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,149,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Saysamon,b8:d6:f6:45:30:90,-73,5745,102.60799227785844,17.97201700512826,6.0,60.0,-93.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
TR-5G,a6:a4:6b:20:64:0c,Unknown,,OWE,CCMP,802.11ax,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,TR-5G,a6:a4:6b:20:64:0c,-86,5180,102.60764877554251,17.972237646491717,36.0,36.0,-83.0,-83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
Rounee,b4:04:21:87:7b:aa,zte corporation,,WPA2-Personal,CCMP,802.11n,5,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Rounee,b4:04:21:87:7b:aa,-62,2432,102.6079974978244,17.972063440698278,45.0,76.0,-80.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
Phout,30:c5:0f:03:77:b4,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,2,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Phout,30:c5:0f:03:77:b4,-68,2417,102.60764877554251,17.972237646491717,60.0,60.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
TR-2.4G,a6:a4:6b:20:64:08,Unknown,,OWE,CCMP,802.11ax,6,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,TR-2.4G,a6:a4:6b:20:64:08,-80,2437,102.60764877554251,17.972237646491717,69.0,69.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
 Vlengkeo,24:43:e2:85:90:b0,DASAN Network Solutions,,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,, Vlengkeo,24:43:e2:85:90:b0,-69,2417,102.60764877554251,17.972237646491717,79.0,79.0,-65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:01.666
Phongmany,d8:32:14:15:7b:b5,"Tenda Technology Co.,Ltd.Dongguan branch",,WPA2-Personal,CCMP,802.11ac,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Phongmany,d8:32:14:15:7b:b5,-86,5180,102.60764877554251,17.972237646491717,39.0,39.0,-82.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
Saysamon,6c:14:6e:e1:42:2c,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,7,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Saysamon,6c:14:6e:e1:42:2c,-69,2442,102.6079974978244,17.972063440698278,63.0,75.0,-74.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
Saysamon,b8:d6:f6:45:30:8c,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,6,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Saysamon,b8:d6:f6:45:30:8c,-63,2437,102.607982761409,17.972254499466924,76.0,76.0,-69.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
TP-LINK_83B0,18:a6:f7:ff:83:b0,"TP-LINK TECHNOLOGIES CO.,LTD.",,WPA2-Personal,CCMP,802.11n,8,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,TP-LINK_83B0,18:a6:f7:ff:83:b0,-63,2447,102.607982761409,17.972254499466924,63.0,72.0,-74.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
OUN KHAM1,14:4d:67:4c:59:fc,Zioncom Electronics (Shenzhen) Ltd.,,WPA2-Personal,CCMP,802.11n,1,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,OUN KHAM1,14:4d:67:4c:59:fc,-74,2412,102.6079974978244,17.972063440698278,18.0,63.0,-89.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
Tuni2,c8:3a:35:32:dc:f0,"Tenda Technology Co., Ltd.",,WPA-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,11,18,24,36,54","6,9,12,48",,,Infrastructure,Unknown,,,Tuni2,c8:3a:35:32:dc:f0,-64,2417,102.608015669897,17.97329572352866,69.0,79.0,-72.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
Viphada,cc:29:bd:68:83:72,zte corporation,,WPA2-Personal,CCMP,802.11n,4,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Viphada,cc:29:bd:68:83:72,-48,2427,102.607982761409,17.972254499466924,80.0,80.0,-63.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
PAENG DEE,24:43:e2:32:13:77,DASAN Network Solutions,,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,PAENG DEE,24:43:e2:32:13:77,-53,2417,102.6079974978244,17.972063440698278,79.0,79.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
EKASONE,24:43:e2:32:68:87,DASAN Network Solutions,,WPA2-Personal,CCMP,802.11n,10,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,EKASONE,24:43:e2:32:68:87,-80,2457,102.607982761409,17.972254499466924,83.0,83.0,-58.0,-58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:09.546
Panda_ZeeD,1c:61:b4:31:32:f9,TP-Link Corporation Limited,,WPA2-Personal,CCMP,802.11ac,44,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Panda_ZeeD,1c:61:b4:31:32:f9,-80,5220,102.60802566965918,17.97151101236249,12.0,33.0,-91.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
Panda_ZeeD,1c:61:b4:31:32:f7,TP-Link Corporation Limited,,WPA2-Personal,CCMP,802.11n,3,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Panda_ZeeD,1c:61:b4:31:32:f7,-80,2422,102.60799227785844,17.97201700512826,39.0,54.0,-82.0,-77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
Jhone,6c:14:6e:e1:5e:6c,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,48,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Jhone,6c:14:6e:e1:5e:6c,-64,5240,102.6079974978244,17.972063440698278,27.0,39.0,-86.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
1ef963a0,f4:91:1e:f9:63:a0,ZHUHAI EWPE INFORMATION TECHNOLOGY INC,,WPA2-Personal,CCMP,802.11n,1,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,1ef963a0,f4:91:1e:f9:63:a0,-80,2412,102.60800129219416,17.972769563553303,30.0,33.0,-85.0,-84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
Khaimouk15,ec:7c:2c:96:f6:0d,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,44,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Khaimouk15,ec:7c:2c:96:f6:0d,-67,5220,102.60799812580176,17.971766031976216,33.0,66.0,-84.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
UNITEL_OCEAN,24:43:e2:4d:3f:3f,DASAN Network Solutions,,WPA2-Personal,CCMP,802.11n,11,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,UNITEL_OCEAN,24:43:e2:4d:3f:3f,-59,2462,102.60800184097522,17.972943983222468,60.0,79.0,-75.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
Molar,14:4d:67:53:e7:5c,Zioncom Electronics (Shenzhen) Ltd.,,WPA2-Personal,CCMP,802.11n,6,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,Molar,14:4d:67:53:e7:5c,-57,2437,102.6080018211586,17.973082956469188,79.0,79.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:18.235
Phatoumma,68:81:e0:c5:5b:8d,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,48,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Phatoumma,68:81:e0:c5:5b:8d,-79,5240,102.60786559183194,17.9715626501385,3.0,48.0,-94.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
Phatoumma,68:81:e0:c5:5b:88,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,11,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Phatoumma,68:81:e0:c5:5b:88,-61,2462,102.60786559183194,17.9715626501385,36.0,80.0,-83.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
KooKou14,f4:28:53:f0:e5:d4,Zioncom Electronics (Shenzhen) Ltd.,,WPA2-Personal,CCMP,802.11ac,1,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,KooKou14,f4:28:53:f0:e5:d4,-86,2412,102.6074811835892,17.971585094676875,6.0,60.0,-93.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
SACKTHAVY,dc:21:e2:97:b6:79,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,SACKTHAVY,dc:21:e2:97:b6:79,-63,5180,102.60786559183194,17.9715626501385,27.0,69.0,-86.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
OPPO Reno2 F,2e:c6:21:3a:76:ac,Unknown,,WPA2-Personal,CCMP,802.11ac,10,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,OPPO Reno2 F,2e:c6:21:3a:76:ac,-70,2457,102.6079974978244,17.972063440698278,51.0,51.0,-78.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
Khaimouk15,ec:7c:2c:96:f6:08,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,3,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Khaimouk15,ec:7c:2c:96:f6:08,-58,2422,102.60800184097522,17.972943983222468,79.0,79.0,-65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
Southi_plus,24:cf:24:1c:35:a5,"Beijing Xiaomi Mobile Software Co., Ltd",,WPA2-Personal,CCMP,802.11n,7,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Southi_plus,24:cf:24:1c:35:a5,-72,2442,102.60799244399313,17.97259312402005,72.0,72.0,-71.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:25.594
SACKTHAVY,dc:21:e2:97:b6:74,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,7,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,SACKTHAVY,dc:21:e2:97:b6:74,-68,2442,102.60786559183194,17.9715626501385,72.0,72.0,-71.0,-71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:31.591
WirelessNet,0c:41:e9:4b:b3:64,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,10,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,WirelessNet,0c:41:e9:4b:b3:64,-58,2457,102.6074811835892,17.971585094676875,36.0,77.0,-83.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:34.153
TH,cc:29:bd:69:7c:de,zte corporation,,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,TH,cc:29:bd:69:7c:de,-55,2417,102.6074811835892,17.971585094676875,77.0,77.0,-67.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:34.153
Kham,b4:fb:f9:2e:3a:f8,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,3,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Kham,b4:fb:f9:2e:3a:f8,-80,2422,102.6073827039364,17.971294262498645,39.0,63.0,-82.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:28:45.356
Viengsay house,dc:21:e2:98:8b:6c,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,11,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Viengsay house,dc:21:e2:98:8b:6c,-70,2462,102.6073970831834,17.970894779159398,9.0,51.0,-92.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:01.546
FAMILY,5c:64:7a:45:ce:c0,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,10,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,FAMILY,5c:64:7a:45:ce:c0,-62,2457,102.6073970831834,17.970894779159398,12.0,79.0,-91.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:04.878
Vivanh,64:64:4a:f4:28:f0,"Beijing Xiaomi Mobile Software Co., Ltd",,WPA2-Personal,CCMP,802.11n,6,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Vivanh,64:64:4a:f4:28:f0,-72,2437,102.60733567245764,17.970447645822233,12.0,12.0,-91.0,-91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:04.878
1,dc:21:e2:98:8b:71,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,1,dc:21:e2:98:8b:71,-84,5180,102.6073827039364,17.971294262498645,48.0,48.0,-79.0,-79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:04.878
DKS Warehouse,04:e7:95:3c:da:fc,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,DKS Warehouse,04:e7:95:3c:da:fc,-52,2417,102.60757439850984,17.97025481228679,36.0,78.0,-83.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:10.587
RZ 26,e4:a8:b6:bd:a6:40,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11g,1,0.0,0.0,"1,2,5.5,11,18,24,36,54","6,9,12,48",,,Infrastructure,Unknown,,,RZ 26,e4:a8:b6:bd:a6:40,-80,2412,102.6073970831834,17.970894779159398,36.0,66.0,-83.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:10.587
Pock,a0:44:5c:35:0c:d1,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,40,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Pock,a0:44:5c:35:0c:d1,-80,5200,102.6073970831834,17.970894779159398,24.0,60.0,-87.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:16.332
Vivanh,18:3d:5e:c4:6b:48,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,6,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Vivanh,18:3d:5e:c4:6b:48,-76,2437,102.60733567245764,17.970447645822233,77.0,77.0,-67.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:19.422
Pock,a0:44:5c:35:0c:cc,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,4,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Pock,a0:44:5c:35:0c:cc,-80,2427,102.6073970831834,17.970894779159398,76.0,76.0,-69.0,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:19.422
Atbith Note 10 Pro,ae:dd:8f:a7:95:41,Unknown,,OWE,CCMP,802.11ac,11,0.0,0.0,"1,2,5.5,11","6,9,12,18,24,36,48,54",,,Infrastructure,Unknown,,,Atbith Note 10 Pro,ae:dd:8f:a7:95:41,-65,2462,102.60733567245764,17.970447645822233,48.0,82.0,-79.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:19.422
SPHAPHONE,b0:08:75:f9:1b:a4,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,SPHAPHONE,b0:08:75:f9:1b:a4,-52,2417,102.60733567245764,17.970447645822233,57.0,79.0,-76.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:19.422
DNREI 3,b4:04:21:88:2f:80,zte corporation,,WPA2-Personal,CCMP,802.11n,8,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,DNREI 3,b4:04:21:88:2f:80,-80,2447,102.60733567245764,17.970447645822233,60.0,60.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:19.422
DKS Warehouse,04:e7:95:3c:db:00,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,DKS Warehouse,04:e7:95:3c:db:00,-80,5180,102.60733567245764,17.970447645822233,27.0,69.0,-86.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:27.997
Sornphet,04:e7:95:3c:53:28,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,11,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Sornphet,04:e7:95:3c:53:28,-74,2462,102.60733567245764,17.970447645822233,66.0,66.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:27.997
ARON,c4:fb:aa:a8:76:a0,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,11,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,ARON,c4:fb:aa:a8:76:a0,-62,2462,102.60757439850984,17.97025481228679,57.0,80.0,-76.0,-63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:34.451
Candy,b0:8b:92:75:04:5e,zte corporation,,WPA2-Personal,CCMP,802.11n,8,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Candy,b0:8b:92:75:04:5e,-64,2447,102.60808738297852,17.97025521578308,12.0,84.0,-91.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:41.074
PS,e4:3e:c6:4f:4e:14,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,8,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,PS,e4:3e:c6:4f:4e:14,-76,2447,102.60757439850984,17.97025481228679,45.0,45.0,-80.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:41.074
MILA,e8:f6:54:bc:d6:1c,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,11,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,MILA,e8:f6:54:bc:d6:1c,-75,2462,102.60757439850984,17.97025481228679,54.0,77.0,-77.0,-68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:41.074
ARON,c4:fb:aa:a8:76:a4,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,149,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,ARON,c4:fb:aa:a8:76:a4,-71,5745,102.60757439850984,17.97025481228679,79.0,79.0,-64.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:41.074
MILA,e8:f6:54:bc:d6:21,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ax,48,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,MILA,e8:f6:54:bc:d6:21,-80,5240,102.60757439850984,17.97025481228679,6.0,51.0,-93.0,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:44.876
Chanthaluck,dc:21:e2:97:a9:00,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,36,0.0,0.0,"6,9,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Chanthaluck,dc:21:e2:97:a9:00,-79,5180,102.60757439850984,17.97025481228679,24.0,79.0,-87.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:44.876
Chanthaluck,dc:21:e2:97:a8:fc,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,9,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Chanthaluck,dc:21:e2:97:a8:fc,-74,2452,102.60757439850984,17.97025481228679,79.0,79.0,-65.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:47.616
TA,cc:29:bd:68:80:c6,zte corporation,,WPA2-Personal,CCMP,802.11n,8,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,TA,cc:29:bd:68:80:c6,-61,2447,102.60812208721924,17.97075431775683,54.0,66.0,-77.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:47.616
JaylaiyTkk,b4:04:21:87:56:2a,zte corporation,,WPA2-Personal,CCMP,802.11n,3,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,JaylaiyTkk,b4:04:21:87:56:2a,-54,2422,102.60757439850984,17.97025481228679,69.0,69.0,-72.0,-72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:47.616
Keo,b4:04:21:87:d9:64,zte corporation,,WPA2-Personal,CCMP,802.11n,4,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Keo,b4:04:21:87:d9:64,-58,2427,102.60807841933104,17.970191227217775,77.0,77.0,-67.0,-67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:47.616
OR,a0:44:5c:35:28:28,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11ac,10,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,OR,a0:44:5c:35:28:28,-56,2457,102.60803387544024,17.971484372861593,21.0,63.0,-88.0,-74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:54.521
Kuson,60:d7:55:e4:3d:08,"HUAWEI TECHNOLOGIES CO.,LTD",,WPA2-Personal,CCMP,802.11n,10,0.0,0.0,"1,2,5.5,6,9,11,12,18,24,36,48,54",,,,Infrastructure,Unknown,,,Kuson,60:d7:55:e4:3d:08,-68,2457,102.60807841933104,17.970191227217775,54.0,78.0,-77.0,-66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:54.521
Dorkkhoun,9c:65:ee:3e:77:c7,DZS Inc.,,WPA2-Personal,CCMP,802.11n,2,0.0,0.0,"1,2,5.5,11","9,18,36,54,6,12,24,48",,,Infrastructure,Unknown,,,Dorkkhoun,9c:65:ee:3e:77:c7,-62,2417,102.60805629653984,17.97119347431425,78.0,84.0,-66.0,-56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-02-01,11:29:54.521
